txn_id,date,month,supplier_id,category_id,amount_eur,on_contract_flag,po_flag
TX0000376,2024-08-27,2024-08,SUP014,CAT03,234018.06,1,1
TX0000377,2024-08-09,2024-08,SUP008,CAT03,169633.79,1,1
TX0000378,2024-08-21,2024-08,SUP053,CAT03,85773.26,1,1
TX0000379,2024-08-06,2024-08,SUP073,CAT03,134284.4,1,1
TX0000380,2024-08-01,2024-08,SUP008,CAT03,128580.12,0,1
TX0000381,2024-08-19,2024-08,SUP058,CAT03,61981.67,0,1
TX0000382,2024-08-22,2024-08,SUP064,CAT03,16493.72,0,0
TX0000383,2024-08-16,2024-08,SUP008,CAT03,126110.35,1,1
TX0000384,2024-08-08,2024-08,SUP008,CAT03,300979.66,0,0
TX0000385,2024-08-26,2024-08,SUP053,CAT03,417731.48,1,1
TX0000386,2024-08-13,2024-08,SUP053,CAT03,350229.84,1,1
TX0000387,2024-08-22,2024-08,SUP008,CAT03,364219.75,1,1
TX0000388,2024-08-02,2024-08,SUP064,CAT03,69270.11,0,0
TX0000389,2024-08-17,2024-08,SUP047,CAT03,215171.5,1,1
TX0000390,2024-08-14,2024-08,SUP064,CAT03,261124.49,0,1
TX0000391,2024-08-13,2024-08,SUP064,CAT03,273054.94,1,1
TX0000392,2024-08-22,2024-08,SUP060,CAT03,166731.21,1,1
TX0000393,2024-08-23,2024-08,SUP047,CAT03,196191.97,1,1
TX0000394,2024-08-16,2024-08,SUP071,CAT04,110773.42,1,1
TX0000395,2024-08-08,2024-08,SUP037,CAT04,45987.57,1,1
TX0000396,2024-08-08,2024-08,SUP018,CAT04,337869.75,1,1
TX0000397,2024-08-12,2024-08,SUP012,CAT04,151337.54,1,1
TX0000398,2024-08-14,2024-08,SUP037,CAT04,292264.27,1,1
TX0000399,2024-08-08,2024-08,SUP018,CAT04,44254.13,1,1
TX0000400,2024-08-27,2024-08,SUP049,CAT04,16581.39,1,1
TX0000401,2024-08-07,2024-08,SUP071,CAT04,225091.84,1,1
TX0000402,2024-08-09,2024-08,SUP018,CAT04,74387.14,1,1
TX0000403,2024-08-08,2024-08,SUP049,CAT04,222691.44,1,1
TX0000404,2024-08-09,2024-08,SUP018,CAT04,226307.57,1,1
TX0000405,2024-08-05,2024-08,SUP024,CAT04,205222.01,1,1
TX0000406,2024-08-02,2024-08,SUP071,CAT04,422540.14,1,1
TX0000407,2024-08-11,2024-08,SUP037,CAT04,270231.31,1,1
TX0000408,2024-08-25,2024-08,SUP071,CAT04,667469.28,1,1
TX0000409,2024-08-11,2024-08,SUP018,CAT04,154701.56,1,1
TX0000410,2024-08-08,2024-08,SUP037,CAT04,61259.66,1,1
TX0000411,2024-08-08,2024-08,SUP037,CAT04,117386.76,1,1
TX0000412,2024-08-02,2024-08,SUP037,CAT04,162285.23,0,0
TX0000413,2024-08-07,2024-08,SUP071,CAT04,704750.7,1,0
TX0000414,2024-08-12,2024-08,SUP018,CAT04,214231.81,1,1
TX0000415,2024-08-12,2024-08,SUP071,CAT04,433335.5,1,1
TX0000416,2024-08-18,2024-08,SUP048,CAT05,195584.52,1,1
TX0000417,2024-08-09,2024-08,SUP048,CAT05,39058.31,1,1
TX0000418,2024-08-05,2024-08,SUP078,CAT05,525751.0,1,1
TX0000419,2024-08-21,2024-08,SUP078,CAT05,54076.66,0,0
TX0000420,2024-08-11,2024-08,SUP048,CAT05,173598.49,0,0
TX0000421,2024-08-20,2024-08,SUP077,CAT05,163472.26,0,0
TX0000422,2024-08-16,2024-08,SUP048,CAT05,246122.96,1,1
TX0000423,2024-08-14,2024-08,SUP003,CAT05,53308.3,0,1
TX0000424,2024-08-24,2024-08,SUP078,CAT05,144540.94,1,1
TX0000425,2024-08-26,2024-08,SUP048,CAT05,93402.27,1,1
TX0000426,2024-08-06,2024-08,SUP056,CAT05,246135.58,1,1
TX0000427,2024-08-25,2024-08,SUP056,CAT05,255433.13,1,1
TX0000428,2024-08-06,2024-08,SUP048,CAT05,109358.54,1,0
TX0000429,2024-08-07,2024-08,SUP028,CAT05,389140.49,0,0
TX0000430,2024-08-13,2024-08,SUP048,CAT05,285934.3,1,1
TX0000431,2024-08-06,2024-08,SUP078,CAT05,63406.1,0,1
TX0000432,2024-08-06,2024-08,SUP077,CAT05,33297.17,1,1
TX0000433,2024-08-07,2024-08,SUP048,CAT05,154852.47,0,1
TX0000434,2024-08-21,2024-08,SUP001,CAT05,256366.9,1,1
TX0000435,2024-08-14,2024-08,SUP077,CAT05,92291.56,1,1
TX0000436,2024-08-13,2024-08,SUP028,CAT05,206740.72,1,1
TX0000437,2024-08-08,2024-08,SUP077,CAT05,165728.78,1,1
TX0000438,2024-08-13,2024-08,SUP078,CAT05,557799.85,1,0
TX0000439,2024-08-09,2024-08,SUP056,CAT05,63006.54,1,1
TX0000440,2024-08-23,2024-08,SUP048,CAT05,344021.19,1,1
TX0000441,2024-08-14,2024-08,SUP001,CAT05,329821.9,1,1
TX0000442,2024-08-10,2024-08,SUP001,CAT05,179161.64,1,1
TX0000443,2024-08-26,2024-08,SUP056,CAT05,218256.53,1,1
TX0000444,2024-08-14,2024-08,SUP078,CAT05,53193.47,1,1
TX0000445,2024-08-20,2024-08,SUP048,CAT05,679703.37,1,1
TX0000446,2024-08-14,2024-08,SUP077,CAT05,180685.81,0,1
TX0000447,2024-08-23,2024-08,SUP077,CAT05,672092.23,0,1
TX0000448,2024-08-15,2024-08,SUP069,CAT06,91993.54,0,1
TX0000449,2024-08-19,2024-08,SUP067,CAT06,231339.38,0,1
TX0000450,2024-08-20,2024-08,SUP067,CAT06,127249.05,1,1
TX0000451,2024-08-01,2024-08,SUP050,CAT06,351708.13,1,1
TX0000452,2024-08-10,2024-08,SUP067,CAT06,208852.51,0,1
TX0000453,2024-08-05,2024-08,SUP069,CAT06,215109.72,0,1
TX0000454,2024-08-17,2024-08,SUP020,CAT06,339393.5,1,1
TX0000455,2024-08-23,2024-08,SUP069,CAT06,214240.2,1,1
TX0000456,2024-08-04,2024-08,SUP050,CAT06,122343.91,0,1
TX0000457,2024-08-04,2024-08,SUP069,CAT06,414339.24,1,0
TX0000458,2024-08-01,2024-08,SUP069,CAT06,335853.99,1,1
TX0000459,2024-08-24,2024-08,SUP069,CAT06,249339.89,0,0
TX0000460,2024-08-13,2024-08,SUP068,CAT06,460386.17,0,1
TX0000461,2024-08-23,2024-08,SUP069,CAT06,222325.84,0,0
TX0000462,2024-08-26,2024-08,SUP067,CAT06,285768.46,1,1
TX0000463,2024-08-20,2024-08,SUP069,CAT06,297125.11,0,1
TX0000464,2024-08-15,2024-08,SUP069,CAT06,127892.06,0,0
TX0000465,2024-08-24,2024-08,SUP050,CAT06,1255965.74,1,1
TX0000466,2024-08-04,2024-08,SUP050,CAT06,254101.6,1,1
TX0000467,2024-08-07,2024-08,SUP067,CAT06,160644.51,0,0
TX0000468,2024-08-15,2024-08,SUP050,CAT06,135724.7,1,1
TX0000469,2024-08-15,2024-08,SUP067,CAT06,49447.26,0,0
TX0000470,2024-08-15,2024-08,SUP067,CAT06,42007.51,0,1
TX0000471,2024-09-13,2024-09,SUP022,CAT01,1988164.28,1,1
TX0000472,2024-09-27,2024-09,SUP079,CAT01,734046.56,1,1
TX0000473,2024-09-15,2024-09,SUP075,CAT01,707257.84,1,1
TX0000474,2024-09-18,2024-09,SUP054,CAT01,1032986.08,1,1
TX0000475,2024-09-04,2024-09,SUP006,CAT01,310035.09,1,1
TX0000476,2024-09-02,2024-09,SUP030,CAT01,444434.39,1,1
TX0000477,2024-09-16,2024-09,SUP080,CAT01,1071821.25,1,1
TX0000478,2024-09-04,2024-09,SUP075,CAT01,778617.43,1,1
TX0000479,2024-09-13,2024-09,SUP009,CAT01,759058.65,0,0
TX0000480,2024-09-20,2024-09,SUP022,CAT01,810385.09,0,1
TX0000481,2024-09-03,2024-09,SUP017,CAT01,2801866.48,1,1
TX0000482,2024-09-23,2024-09,SUP010,CAT01,54453.58,1,1
TX0000483,2024-09-13,2024-09,SUP046,CAT01,4320849.33,1,1
TX0000484,2024-09-26,2024-09,SUP017,CAT01,429072.09,1,1
TX0000485,2024-09-24,2024-09,SUP022,CAT01,458681.5,1,1
TX0000486,2024-09-22,2024-09,SUP006,CAT01,654348.65,1,1
TX0000487,2024-09-05,2024-09,SUP022,CAT01,119702.63,1,1
TX0000488,2024-09-06,2024-09,SUP015,CAT01,875152.44,1,1
TX0000489,2024-09-14,2024-09,SUP035,CAT02,202554.89,0,0
TX0000490,2024-09-15,2024-09,SUP035,CAT02,420892.16,1,1
TX0000491,2024-09-10,2024-09,SUP021,CAT02,485881.98,0,1
TX0000492,2024-09-21,2024-09,SUP032,CAT02,66296.49,1,1
TX0000493,2024-09-15,2024-09,SUP025,CAT02,136376.14,0,1
TX0000494,2024-09-14,2024-09,SUP021,CAT02,446261.29,0,0
TX0000495,2024-09-12,2024-09,SUP035,CAT02,553324.86,0,1
TX0000496,2024-09-27,2024-09,SUP025,CAT02,306086.95,1,1
TX0000497,2024-09-14,2024-09,SUP035,CAT02,368659.7,1,1
TX0000498,2024-09-25,2024-09,SUP061,CAT02,690622.8,0,0
TX0000499,2024-09-04,2024-09,SUP035,CAT02,204574.83,1,1
TX0000500,2024-09-14,2024-09,SUP035,CAT02,303637.33,1,1
TX0000501,2024-09-05,2024-09,SUP016,CAT02,600640.09,1,1
TX0000502,2024-09-22,2024-09,SUP021,CAT02,625976.95,1,1
TX0000503,2024-09-14,2024-09,SUP021,CAT02,250432.3,1,1
TX0000504,2024-09-13,2024-09,SUP035,CAT02,140156.93,1,1
TX0000505,2024-09-03,2024-09,SUP052,CAT02,248324.73,1,1
TX0000506,2024-09-12,2024-09,SUP021,CAT02,266799.16,1,1
TX0000507,2024-09-20,2024-09,SUP021,CAT02,135809.03,1,1
TX0000508,2024-09-16,2024-09,SUP025,CAT02,153674.13,1,1
TX0000509,2024-09-07,2024-09,SUP035,CAT02,626560.72,1,1
TX0000510,2024-09-06,2024-09,SUP035,CAT02,380827.91,1,1
TX0000511,2024-09-05,2024-09,SUP035,CAT02,215934.92,0,1
TX0000512,2024-09-18,2024-09,SUP055,CAT02,107327.38,1,1
TX0000513,2024-09-18,2024-09,SUP021,CAT02,155227.09,1,1
TX0000514,2024-09-13,2024-09,SUP035,CAT02,55433.43,0,0
TX0000515,2024-09-20,2024-09,SUP035,CAT02,311961.3,0,1
TX0000516,2024-09-22,2024-09,SUP021,CAT02,148143.55,1,1
TX0000517,2024-09-19,2024-09,SUP055,CAT02,330100.36,0,0
TX0000518,2024-09-25,2024-09,SUP021,CAT02,443110.49,0,1
TX0000519,2024-09-14,2024-09,SUP035,CAT02,333590.13,0,1
TX0000520,2024-09-22,2024-09,SUP036,CAT03,289717.15,1,1
TX0000521,2024-09-04,2024-09,SUP008,CAT03,178073.32,0,1
TX0000522,2024-09-16,2024-09,SUP014,CAT03,56780.05,0,1
TX0000523,2024-09-27,2024-09,SUP047,CAT03,27399.21,1,1
TX0000524,2024-09-21,2024-09,SUP064,CAT03,301724.62,1,1
TX0000525,2024-09-16,2024-09,SUP008,CAT03,142548.59,0,1
TX0000526,2024-09-27,2024-09,SUP008,CAT03,193333.63,1,1
TX0000527,2024-09-15,2024-09,SUP039,CAT03,548100.86,1,1
TX0000528,2024-09-09,2024-09,SUP064,CAT03,293699.85,0,0
TX0000529,2024-09-10,2024-09,SUP019,CAT03,399192.88,1,1
TX0000530,2024-09-21,2024-09,SUP073,CAT03,173793.6,1,1
TX0000531,2024-09-26,2024-09,SUP064,CAT03,254419.86,1,1
TX0000532,2024-09-22,2024-09,SUP019,CAT03,252462.64,1,1
TX0000533,2024-09-23,2024-09,SUP060,CAT03,101681.05,1,1
TX0000534,2024-09-01,2024-09,SUP053,CAT03,333035.5,1,1
TX0000535,2024-09-24,2024-09,SUP047,CAT03,90456.97,1,1
TX0000536,2024-09-19,2024-09,SUP039,CAT03,285604.01,1,1
TX0000537,2024-09-02,2024-09,SUP060,CAT03,221221.14,1,1
TX0000538,2024-09-11,2024-09,SUP060,CAT03,158491.73,1,1
TX0000539,2024-09-23,2024-09,SUP058,CAT03,132867.73,0,1
TX0000540,2024-09-24,2024-09,SUP073,CAT03,70986.63,1,1
TX0000541,2024-09-13,2024-09,SUP040,CAT03,87639.06,1,1
TX0000542,2024-09-22,2024-09,SUP060,CAT03,160628.09,1,1
TX0000543,2024-09-14,2024-09,SUP064,CAT03,101648.69,0,1
TX0000544,2024-09-03,2024-09,SUP014,CAT03,197773.09,1,1
TX0000545,2024-09-07,2024-09,SUP008,CAT03,213256.2,0,0
TX0000546,2024-09-20,2024-09,SUP036,CAT03,124524.74,0,0
TX0000547,2024-09-15,2024-09,SUP064,CAT03,24526.55,0,1
TX0000548,2024-09-16,2024-09,SUP019,CAT03,590525.82,1,1
TX0000549,2024-09-02,2024-09,SUP053,CAT03,28638.29,1,1
TX0000550,2024-09-19,2024-09,SUP008,CAT03,442048.47,0,1
TX0000551,2024-09-22,2024-09,SUP018,CAT04,400566.21,1,1
TX0000552,2024-09-23,2024-09,SUP037,CAT04,138593.83,1,1
TX0000553,2024-09-08,2024-09,SUP018,CAT04,400930.62,1,1
TX0000554,2024-09-09,2024-09,SUP071,CAT04,84582.21,1,1
TX0000555,2024-09-19,2024-09,SUP018,CAT04,105784.92,1,1
TX0000556,2024-09-11,2024-09,SUP018,CAT04,93581.29,1,1
TX0000557,2024-09-16,2024-09,SUP071,CAT04,410372.02,1,1
TX0000558,2024-09-27,2024-09,SUP037,CAT04,56756.54,1,1
TX0000559,2024-09-19,2024-09,SUP012,CAT04,250479.95,1,1
TX0000560,2024-09-05,2024-09,SUP012,CAT04,250326.01,1,1
TX0000561,2024-09-18,2024-09,SUP037,CAT04,321771.24,1,1
TX0000562,2024-09-12,2024-09,SUP024,CAT04,137548.58,1,0
TX0000563,2024-09-17,2024-09,SUP018,CAT04,474768.87,1,1
TX0000564,2024-09-05,2024-09,SUP049,CAT04,328407.3,1,0
TX0000565,2024-09-25,2024-09,SUP018,CAT04,133798.15,1,1
TX0000566,2024-09-08,2024-09,SUP049,CAT04,101581.6,1,1
TX0000567,2024-09-10,2024-09,SUP037,CAT04,168944.31,1,1
TX0000568,2024-09-15,2024-09,SUP018,CAT04,130178.03,1,1
TX0000569,2024-09-24,2024-09,SUP018,CAT04,87649.8,0,1
TX0000570,2024-09-18,2024-09,SUP018,CAT04,198280.22,1,1
TX0000571,2024-09-09,2024-09,SUP018,CAT04,151814.2,1,1
TX0000572,2024-09-21,2024-09,SUP024,CAT04,551106.87,1,1
TX0000573,2024-09-24,2024-09,SUP071,CAT04,130005.77,1,1
TX0000574,2024-09-23,2024-09,SUP071,CAT04,100789.76,0,1
TX0000575,2024-09-27,2024-09,SUP037,CAT04,188715.02,1,1
TX0000576,2024-09-23,2024-09,SUP078,CAT05,131218.75,1,1
TX0000577,2024-09-06,2024-09,SUP048,CAT05,358376.0,1,1
TX0000578,2024-09-19,2024-09,SUP003,CAT05,202454.46,1,1
TX0000579,2024-09-19,2024-09,SUP077,CAT05,90516.31,0,0
TX0000580,2024-09-15,2024-09,SUP001,CAT05,202245.17,0,0
TX0000581,2024-09-21,2024-09,SUP077,CAT05,814002.03,1,1
TX0000582,2024-09-24,2024-09,SUP048,CAT05,695450.7,1,1
TX0000583,2024-09-07,2024-09,SUP078,CAT05,356938.25,1,1
TX0000584,2024-09-04,2024-09,SUP078,CAT05,52626.46,1,1
TX0000585,2024-09-27,2024-09,SUP078,CAT05,266973.81,1,1
TX0000586,2024-09-13,2024-09,SUP001,CAT05,155407.68,1,1
TX0000587,2024-09-17,2024-09,SUP078,CAT05,138878.12,0,0
TX0000588,2024-09-21,2024-09,SUP078,CAT05,374547.95,1,1
TX0000589,2024-09-09,2024-09,SUP048,CAT05,731822.9,0,1
TX0000590,2024-09-05,2024-09,SUP048,CAT05,510145.3,1,0
TX0000591,2024-09-24,2024-09,SUP078,CAT05,163978.35,1,1
TX0000592,2024-09-15,2024-09,SUP048,CAT05,497771.53,1,1
TX0000593,2024-09-08,2024-09,SUP077,CAT05,78210.06,1,1
TX0000594,2024-09-08,2024-09,SUP078,CAT05,68821.29,1,1
TX0000595,2024-09-06,2024-09,SUP001,CAT05,55752.73,0,0
TX0000596,2024-09-18,2024-09,SUP077,CAT05,392705.4,0,1
TX0000597,2024-09-17,2024-09,SUP077,CAT05,537864.09,0,1
TX0000598,2024-09-10,2024-09,SUP048,CAT05,527741.51,1,1
TX0000599,2024-09-08,2024-09,SUP078,CAT05,126042.71,1,1
TX0000600,2024-09-26,2024-09,SUP048,CAT05,25775.09,1,1
TX0000601,2024-09-12,2024-09,SUP069,CAT06,683165.34,0,0
TX0000602,2024-09-11,2024-09,SUP023,CAT06,330261.48,1,1
TX0000603,2024-09-24,2024-09,SUP020,CAT06,61248.1,1,1
TX0000604,2024-09-21,2024-09,SUP023,CAT06,348731.26,0,1
TX0000605,2024-09-07,2024-09,SUP020,CAT06,332786.12,1,1
TX0000606,2024-09-04,2024-09,SUP069,CAT06,435018.73,1,1
TX0000607,2024-09-02,2024-09,SUP069,CAT06,326043.35,1,1
TX0000608,2024-09-10,2024-09,SUP020,CAT06,112350.27,1,1
TX0000609,2024-09-12,2024-09,SUP069,CAT06,270303.03,0,0
TX0000610,2024-09-16,2024-09,SUP069,CAT06,208116.39,1,1
TX0000611,2024-09-10,2024-09,SUP076,CAT06,295065.39,1,1
TX0000612,2024-09-05,2024-09,SUP050,CAT06,528004.4,1,1
TX0000613,2024-09-21,2024-09,SUP050,CAT06,147821.88,1,1
TX0000614,2024-09-02,2024-09,SUP067,CAT06,827322.08,1,1
TX0000615,2024-09-21,2024-09,SUP069,CAT06,347098.75,1,1
TX0000616,2024-09-12,2024-09,SUP069,CAT06,464528.67,1,1
TX0000617,2024-09-24,2024-09,SUP067,CAT06,421881.45,1,1
TX0000618,2024-09-25,2024-09,SUP050,CAT06,337053.31,1,1
TX0000619,2024-10-02,2024-10,SUP017,CAT01,1137338.75,1,1
TX0000620,2024-10-12,2024-10,SUP046,CAT01,2125744.5,1,1
TX0000621,2024-10-02,2024-10,SUP017,CAT01,1565414.45,1,1
TX0000622,2024-10-20,2024-10,SUP080,CAT01,2046952.92,1,1
TX0000623,2024-10-17,2024-10,SUP072,CAT01,463152.16,1,1
TX0000624,2024-10-24,2024-10,SUP029,CAT01,248631.8,1,1
TX0000625,2024-10-14,2024-10,SUP079,CAT01,396005.34,1,1
TX0000626,2024-10-20,2024-10,SUP066,CAT01,386555.13,1,1
TX0000627,2024-10-14,2024-10,SUP017,CAT01,457997.34,1,1
TX0000628,2024-10-13,2024-10,SUP065,CAT01,705653.4,1,1
TX0000629,2024-10-18,2024-10,SUP010,CAT01,700423.07,1,1
TX0000630,2024-10-27,2024-10,SUP046,CAT01,1157887.95,1,1
TX0000631,2024-10-12,2024-10,SUP022,CAT01,566923.18,0,0
TX0000632,2024-10-02,2024-10,SUP004,CAT01,607193.21,1,1
TX0000633,2024-10-19,2024-10,SUP017,CAT01,972894.3,1,1
TX0000634,2024-10-11,2024-10,SUP075,CAT01,2328879.02,1,1
TX0000635,2024-10-01,2024-10,SUP017,CAT01,812610.97,1,1
TX0000636,2024-10-18,2024-10,SUP015,CAT01,1100424.54,1,1
TX0000637,2024-10-08,2024-10,SUP015,CAT01,1240423.37,1,1
TX0000638,2024-10-04,2024-10,SUP022,CAT01,507769.25,1,1
TX0000639,2024-10-24,2024-10,SUP021,CAT02,247155.36,1,1
TX0000640,2024-10-18,2024-10,SUP055,CAT02,1100453.57,1,1
TX0000641,2024-10-22,2024-10,SUP035,CAT02,203656.24,1,1
TX0000642,2024-10-10,2024-10,SUP035,CAT02,142256.41,0,0
TX0000643,2024-10-11,2024-10,SUP055,CAT02,495329.63,1,1
TX0000644,2024-10-02,2024-10,SUP021,CAT02,224990.17,1,0
TX0000645,2024-10-02,2024-10,SUP035,CAT02,257526.03,1,1
TX0000646,2024-10-17,2024-10,SUP021,CAT02,240839.3,0,0
TX0000647,2024-10-08,2024-10,SUP021,CAT02,476532.33,0,1
TX0000648,2024-10-21,2024-10,SUP034,CAT02,108202.91,1,0
TX0000649,2024-10-12,2024-10,SUP025,CAT02,512371.83,1,1
TX0000650,2024-10-24,2024-10,SUP061,CAT02,403945.13,1,1
TX0000651,2024-10-19,2024-10,SUP025,CAT02,871753.09,0,1
TX0000652,2024-10-05,2024-10,SUP044,CAT02,317649.36,1,1
TX0000653,2024-10-01,2024-10,SUP035,CAT02,115694.06,1,1
TX0000654,2024-10-11,2024-10,SUP035,CAT02,320242.25,1,1
TX0000655,2024-10-22,2024-10,SUP059,CAT02,350035.04,1,1
TX0000656,2024-10-02,2024-10,SUP025,CAT02,630473.69,1,1
TX0000657,2024-10-02,2024-10,SUP025,CAT02,115427.75,1,1
TX0000658,2024-10-13,2024-10,SUP021,CAT02,64467.62,1,1
TX0000659,2024-10-21,2024-10,SUP021,CAT02,325207.12,0,0
TX0000660,2024-10-07,2024-10,SUP055,CAT02,896794.58,1,1
TX0000661,2024-10-17,2024-10,SUP035,CAT02,446510.96,1,1
TX0000662,2024-10-18,2024-10,SUP025,CAT02,464822.99,1,1
TX0000663,2024-10-10,2024-10,SUP021,CAT02,81413.9,1,1
TX0000664,2024-10-24,2024-10,SUP035,CAT02,286505.58,0,1
TX0000665,2024-10-25,2024-10,SUP035,CAT02,638559.1,1,1
TX0000666,2024-10-20,2024-10,SUP060,CAT03,538572.96,1,1
TX0000667,2024-10-05,2024-10,SUP014,CAT03,411139.27,1,1
TX0000668,2024-10-27,2024-10,SUP008,CAT03,178981.34,0,1
TX0000669,2024-10-17,2024-10,SUP019,CAT03,165322.19,1,1
TX0000670,2024-10-12,2024-10,SUP036,CAT03,388656.51,1,1
TX0000671,2024-10-10,2024-10,SUP014,CAT03,333326.34,1,1
TX0000672,2024-10-11,2024-10,SUP073,CAT03,245371.05,0,1
TX0000673,2024-10-14,2024-10,SUP014,CAT03,421429.93,1,1
TX0000674,2024-10-12,2024-10,SUP060,CAT03,102957.87,0,1
TX0000675,2024-10-16,2024-10,SUP008,CAT03,133058.92,1,1
TX0000676,2024-10-14,2024-10,SUP073,CAT03,437393.78,1,1
TX0000677,2024-10-22,2024-10,SUP014,CAT03,353762.75,1,1
TX0000678,2024-10-01,2024-10,SUP039,CAT03,286813.49,1,1
TX0000679,2024-10-21,2024-10,SUP047,CAT03,1034562.23,1,1
TX0000680,2024-10-01,2024-10,SUP008,CAT03,489139.87,0,0
TX0000681,2024-10-19,2024-10,SUP060,CAT03,183584.34,1,1
TX0000682,2024-10-23,2024-10,SUP019,CAT03,143842.83,1,1
TX0000683,2024-10-08,2024-10,SUP047,CAT03,366277.4,1,1
TX0000684,2024-10-24,2024-10,SUP047,CAT03,630659.18,1,1
TX0000685,2024-10-05,2024-10,SUP053,CAT03,47691.75,1,1
TX0000686,2024-10-23,2024-10,SUP037,CAT04,348075.03,1,1
TX0000687,2024-10-19,2024-10,SUP071,CAT04,184976.01,1,1
TX0000688,2024-10-05,2024-10,SUP049,CAT04,109397.13,1,1
TX0000689,2024-10-27,2024-10,SUP071,CAT04,406678.34,1,1
TX0000690,2024-10-02,2024-10,SUP018,CAT04,337830.66,1,1
TX0000691,2024-10-24,2024-10,SUP018,CAT04,88730.4,1,1
TX0000692,2024-10-07,2024-10,SUP018,CAT04,152965.79,0,0
TX0000693,2024-10-07,2024-10,SUP018,CAT04,266786.25,1,1
TX0000694,2024-10-11,2024-10,SUP012,CAT04,39852.11,1,1
TX0000695,2024-10-10,2024-10,SUP037,CAT04,266080.1,1,1
TX0000696,2024-10-16,2024-10,SUP037,CAT04,243944.46,1,1
TX0000697,2024-10-26,2024-10,SUP049,CAT04,59054.23,1,1
TX0000698,2024-10-04,2024-10,SUP037,CAT04,572250.07,1,1
TX0000699,2024-10-01,2024-10,SUP012,CAT04,138096.86,1,1
TX0000700,2024-10-25,2024-10,SUP049,CAT04,127443.36,1,1
TX0000701,2024-10-20,2024-10,SUP018,CAT04,360701.34,1,1
TX0000702,2024-10-05,2024-10,SUP071,CAT04,410648.18,1,1
TX0000703,2024-10-27,2024-10,SUP018,CAT04,75945.89,1,1
TX0000704,2024-10-08,2024-10,SUP037,CAT04,170187.33,1,1
TX0000705,2024-10-02,2024-10,SUP071,CAT04,26284.31,1,1
TX0000706,2024-10-14,2024-10,SUP043,CAT04,346598.98,1,1
TX0000707,2024-10-18,2024-10,SUP049,CAT04,186893.12,1,1
TX0000708,2024-10-02,2024-10,SUP049,CAT04,46439.92,1,1
TX0000709,2024-10-27,2024-10,SUP018,CAT04,100037.75,1,1
TX0000710,2024-10-17,2024-10,SUP049,CAT04,69624.74,1,1
TX0000711,2024-10-09,2024-10,SUP071,CAT04,94984.16,1,1
TX0000712,2024-10-16,2024-10,SUP071,CAT04,29506.22,1,1
TX0000713,2024-10-20,2024-10,SUP037,CAT04,483773.92,1,1
TX0000714,2024-10-08,2024-10,SUP048,CAT05,47080.88,1,1
TX0000715,2024-10-21,2024-10,SUP048,CAT05,727730.97,1,1
TX0000716,2024-10-24,2024-10,SUP077,CAT05,260418.32,0,1
TX0000717,2024-10-10,2024-10,SUP048,CAT05,744647.54,1,1
TX0000718,2024-10-11,2024-10,SUP056,CAT05,269488.67,1,1
TX0000719,2024-10-02,2024-10,SUP001,CAT05,417243.05,1,1
TX0000720,2024-10-13,2024-10,SUP078,CAT05,150205.56,1,1
TX0000721,2024-10-25,2024-10,SUP056,CAT05,153463.75,1,1
TX0000722,2024-10-08,2024-10,SUP048,CAT05,249410.17,1,1
TX0000723,2024-10-26,2024-10,SUP028,CAT05,740209.23,0,1
TX0000724,2024-10-12,2024-10,SUP077,CAT05,116982.1,1,1
TX0000725,2024-10-18,2024-10,SUP078,CAT05,34927.28,1,1
TX0000726,2024-10-12,2024-10,SUP001,CAT05,523062.62,0,0
TX0000727,2024-10-26,2024-10,SUP048,CAT05,435421.35,1,1
TX0000728,2024-10-17,2024-10,SUP048,CAT05,182337.07,1,1
TX0000729,2024-10-04,2024-10,SUP077,CAT05,934501.2,0,1
TX0000730,2024-10-15,2024-10,SUP078,CAT05,961148.89,1,1
TX0000731,2024-10-19,2024-10,SUP056,CAT05,43379.82,1,1
TX0000732,2024-10-06,2024-10,SUP048,CAT05,147185.25,1,1
TX0000733,2024-10-06,2024-10,SUP078,CAT05,248027.15,1,1
TX0000734,2024-10-02,2024-10,SUP078,CAT05,345554.58,1,1
TX0000735,2024-10-22,2024-10,SUP048,CAT05,308875.89,1,1
TX0000736,2024-10-13,2024-10,SUP038,CAT06,273331.42,1,1
TX0000737,2024-10-09,2024-10,SUP069,CAT06,171125.29,0,1
TX0000738,2024-10-22,2024-10,SUP033,CAT06,20904.28,0,1
TX0000739,2024-10-11,2024-10,SUP020,CAT06,97136.87,1,1
TX0000740,2024-10-18,2024-10,SUP069,CAT06,395380.63,1,1
TX0000741,2024-10-02,2024-10,SUP069,CAT06,284410.63,1,1
TX0000742,2024-10-04,2024-10,SUP069,CAT06,26644.5,1,1
TX0000743,2024-10-21,2024-10,SUP069,CAT06,125957.51,0,0
TX0000744,2024-10-01,2024-10,SUP050,CAT06,639843.89,1,1
TX0000745,2024-10-08,2024-10,SUP069,CAT06,246569.59,1,1
TX0000746,2024-10-25,2024-10,SUP050,CAT06,349624.72,0,1
TX0000747,2024-10-14,2024-10,SUP067,CAT06,245957.11,1,1
TX0000748,2024-10-09,2024-10,SUP067,CAT06,95977.35,0,1
TX0000749,2024-10-10,2024-10,SUP020,CAT06,575028.91,1,1
TX0000750,2024-10-07,2024-10,SUP067,CAT06,84272.62,0,1
TX0000751,2024-10-23,2024-10,SUP069,CAT06,800009.28,1,1
